SA2_MAINCODE_2016,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49mo_Mng,FTS_49mo_Pro,FTS_49mo_TecTW,FTS_49mo_CoPSW,FTS_49mo_ClAW,FTS_49mo_SWks,FTS_49mo_MaOpDv,FTS_49mo_Lab,FTS_49mo_IDNS,FTS_49mo_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49mo_Mng,PTS_49mo_Pro,PTS_49mo_TecTW,PTS_49mo_CoPSW,PTS_49mo_ClAW,PTS_49mo_SWks,PTS_49mo_MaOpDv,PTS_49mo_Lab,PTS_49mo_IDNS,PTS_49mo_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
107011134,0,0,0,0,0,6,0,8,0,15,3,11,3,53,16,50,9,46,0,193,0,0,4,12,4,11,3,7,0,43,0,4,0,3,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,19,17,70,22,69,17,63,4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,16,0,0,0,3,0,0,0,7,0,13,0,6,3,0,0,0,0,0,0,7,0,4,23,6,0,3,0,0,0,44,0,3,54,0,0,0,0,3,0,63,0,0,24,0,3,0,0,0,0,22,0,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,6,121,12,4,8,3,8,4,183
107011545,0,0,0,0,0,0,0,0,0,6,0,0,0,12,3,8,0,9,0,39,0,4,0,3,0,4,0,9,0,27,0,0,0,5,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,29,5,17,0,22,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,7,3,3,0,0,0,30
107011546,0,0,0,3,0,8,0,0,0,16,3,5,3,23,3,155,12,52,0,262,0,0,0,11,6,38,5,9,0,72,3,3,0,3,0,21,0,3,0,33,0,3,3,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,3,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,3,8,9,20,13,42,11,226,18,70,3,415,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,19,0,0,7,3,3,5,0,0,0,19,0,7,3,4,0,0,0,0,0,19,0,9,15,0,4,0,0,0,0,30,0,14,19,0,6,0,0,3,0,47,0,3,11,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,37,54,18,9,19,6,8,3,152
107011547,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
107031136,0,0,0,4,0,3,0,0,0,10,0,8,3,17,0,62,12,40,0,140,0,3,0,6,0,7,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,4,31,4,67,15,50,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,10,0,0,6,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,0,3,0,4,0,38
107031137,0,0,0,4,0,7,0,4,0,13,0,3,0,18,6,44,0,19,0,96,0,0,0,0,0,21,0,5,0,36,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,26,6,76,0,33,3,165,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,7,3,0,3,0,0,0,12,0,0,7,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,26,10,0,11,0,3,0,60
107031138,0,0,0,3,0,3,0,0,0,5,0,4,5,84,3,51,12,56,0,215,3,0,3,5,0,7,4,0,0,25,0,3,0,6,0,3,0,0,0,13,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,11,102,5,69,20,61,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,7,0,0,0,5,0,0,0,0,0,6,0,4,18,3,0,0,0,0,0,24,0,0,11,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,8,31,15,4,3,3,0,0,67
107031139,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,34,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,0,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,12
107031140,0,0,0,3,0,3,0,0,0,10,0,0,0,33,3,34,7,33,0,114,0,3,0,11,0,4,0,3,0,23,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,3,60,3,45,7,37,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,3,0,4,0,7,0,39
107031141,0,0,0,0,0,3,0,4,0,6,0,9,0,49,4,40,3,35,0,140,0,0,0,8,0,8,0,11,0,29,0,0,0,6,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,67,10,59,9,47,0,197,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,5,0,3,0,0,0,8,0,0,3,4,0,3,0,3,0,10,0,0,13,3,0,0,0,0,0,17,0,0,13,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,22,6,9,0,0,0,72
107031142,0,0,3,6,0,16,0,0,0,23,0,3,0,43,9,310,14,84,3,469,7,0,3,19,6,69,5,18,0,130,3,3,0,6,0,14,0,0,0,30,0,0,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,12,11,82,15,426,18,108,0,676,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,17,0,5,0,31,0,0,0,6,3,17,0,3,0,29,0,0,3,5,0,10,0,3,0,24,3,5,14,3,3,3,0,0,0,33,0,0,27,3,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,58,28,9,49,0,8,3,173
107031143,0,0,3,0,0,3,0,0,0,11,0,7,7,30,7,68,0,31,0,147,0,3,0,4,0,15,0,7,0,34,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,40,11,87,0,41,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,3,0,14,0,0,13,3,0,4,0,0,0,21,0,3,12,0,0,0,0,0,0,18,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,35,14,3,12,0,3,0,70
107041144,0,3,0,12,0,7,0,13,0,29,0,25,5,93,22,157,6,98,3,409,4,3,9,30,6,44,7,23,0,119,0,0,0,14,0,7,0,3,0,30,0,0,3,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,5,31,22,158,31,217,16,134,5,616,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,7,0,5,0,27,0,0,0,3,0,6,0,7,0,20,3,0,12,4,0,0,0,0,0,23,0,0,16,5,4,0,0,0,0,25,0,0,21,0,0,0,0,0,0,24,0,0,7,3,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,6,7,55,26,12,14,0,17,0,143
107041145,0,0,0,3,0,7,0,3,0,16,0,3,5,26,6,85,3,25,0,152,0,3,0,9,3,12,0,0,0,25,0,0,0,3,0,5,0,3,0,11,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,12,40,13,110,4,31,0,215,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,15,0,3,12,0,0,0,0,0,0,15,0,0,5,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,8,31,10,3,6,0,6,3,72
107041146,0,3,0,8,4,17,0,3,0,32,7,116,4,87,54,200,15,70,9,556,4,10,4,18,13,28,7,19,0,112,3,8,4,4,0,10,0,3,0,41,3,4,0,0,0,4,0,0,0,9,0,7,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,0,3,0,0,3,26,17,160,17,123,78,264,20,105,10,795,0,0,0,0,0,0,0,0,0,0,0,8,3,7,0,9,0,0,0,26,0,0,0,3,4,3,0,0,0,21,0,3,0,0,6,0,0,0,0,20,3,4,11,5,5,0,0,0,0,30,0,0,5,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,20,31,22,24,18,3,3,0,119
107041147,0,0,0,0,0,0,0,3,0,6,0,0,0,40,3,28,3,27,0,103,0,0,0,7,0,4,0,9,0,26,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,51,9,34,3,37,0,146,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,7,0,0,10,3,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,19,18,0,3,0,3,0,49
107041148,0,0,0,0,0,0,0,0,0,5,0,17,4,51,15,61,5,52,0,203,0,0,3,10,4,3,0,8,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,4,66,17,66,9,59,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,5,0,0,0,9,0,0,0,3,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,21,14,6,4,3,0,0,50
107041150,0,0,0,3,0,3,0,5,0,10,0,10,8,74,10,97,4,60,3,262,3,3,3,17,0,17,0,16,0,56,0,0,0,10,0,4,0,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,11,12,108,13,124,8,73,7,363,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,13,0,0,0,5,3,4,0,0,0,9,0,0,3,6,0,0,0,0,0,8,0,4,8,0,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25,22,3,9,0,3,3,71
107041548,0,5,0,17,3,37,0,9,0,79,16,37,25,308,56,350,22,139,3,951,5,16,10,122,42,99,6,32,0,334,3,9,3,51,15,33,3,7,0,128,0,9,6,7,5,5,0,0,0,39,3,0,0,3,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,8,0,4,0,9,0,13,0,4,10,38,33,75,54,522,130,545,30,200,20,1595,0,0,3,3,3,0,0,0,0,6,3,0,0,16,8,11,0,7,0,42,0,8,3,15,12,13,0,0,0,55,0,8,3,15,8,6,0,7,0,49,3,29,43,11,30,3,3,3,0,129,3,14,26,10,11,3,0,0,0,61,4,4,13,5,0,0,0,0,0,32,0,3,8,0,3,3,0,0,0,19,0,0,3,4,0,0,0,0,0,9,12,72,106,75,70,46,4,15,0,409
107041549,0,0,0,8,0,0,0,3,0,17,0,17,3,53,25,28,3,11,0,151,0,3,3,27,4,3,0,3,4,46,0,0,4,13,3,0,0,3,0,27,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,31,13,97,31,43,3,29,4,260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,5,0,4,3,0,0,0,0,11,0,3,3,7,0,0,0,0,0,13,0,3,5,5,3,0,0,0,0,15,0,8,9,3,3,0,0,0,0,19,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,19,27,13,0,0,0,0,86
108011151,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,9,0,4,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,15,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,9
108011152,0,0,0,4,0,11,0,0,0,17,0,0,0,16,7,130,0,38,3,203,0,0,0,3,0,14,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,3,4,28,7,163,0,48,8,265,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,13,3,3,3,0,0,0,25,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,11,5,14,3,0,0,55
108011153,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,12,3,5,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,17,3,8,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,22
108011154,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,28,0,12,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,8,0,35,0,14,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,9,3,3,0,3,0,36
108021155,0,0,0,4,3,3,0,6,0,13,0,3,0,28,4,103,0,61,0,198,0,0,0,3,0,5,0,13,0,21,0,0,0,5,0,8,0,3,0,12,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,13,0,4,9,38,11,123,0,80,7,278,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,4,0,3,0,12,0,0,0,9,0,6,0,3,0,14,0,0,4,3,0,3,0,0,0,6,3,0,12,3,0,0,0,3,0,23,0,0,7,5,0,0,0,0,0,17,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,32,24,4,8,0,11,0,90
108021156,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,3,11,0,6,0,12,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,13
108021157,0,0,0,0,0,5,0,3,0,11,0,0,0,14,0,24,3,12,0,52,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,12,3,31,3,21,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,19,3,3,6,0,0,0,39
