SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
206021112,0,0,0,0,0,0,0,0,0,0,13,23,3,0,44,0,0,0,0,0,34,41,0,0,75,7,13,0,0,20,12,21,0,3,36,4,27,0,0,32,3,0,0,0,7,3,7,0,0,9,3,3,0,0,4,4,11,3,0,17,30,27,0,0,59,3,3,4,0,12,0,0,0,0,0,5,4,0,0,8,3,15,3,0,20,11,6,0,0,18,7,17,0,0,31,11,16,3,0,26,164,231,21,5,418,3,0,0,0,3,0,0,0,0,0,13,3,0,0,19,0,0,0,0,0,38,15,0,0,50,0,0,0,0,3,23,11,0,0,36,11,17,0,0,23,10,0,0,0,12,20,0,0,0,20,5,0,0,0,5,4,3,0,0,4,78,7,0,0,83,24,4,0,0,30,0,0,0,0,3,36,3,0,0,39,52,7,0,0,61,48,0,0,0,55,34,12,0,0,51
206031113,3,0,0,0,3,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,27,18,0,0,42,0,3,0,0,0,7,19,8,0,29,12,21,3,0,34,9,13,0,0,17,0,3,0,0,0,10,7,0,0,15,0,10,3,0,12,28,34,0,0,64,3,8,0,0,9,0,0,0,0,3,0,0,0,0,5,4,15,0,0,25,3,0,0,0,3,8,4,0,0,10,3,3,0,0,10,122,150,13,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,16,0,0,51,0,0,0,0,0,12,7,0,0,28,3,5,0,0,9,14,0,0,0,14,5,0,0,0,5,3,4,0,0,9,0,0,0,0,0,60,6,0,0,64,10,0,0,0,15,0,0,0,0,0,16,0,0,0,16,31,4,0,0,37,19,0,0,0,19,29,14,0,0,42
206031114,3,0,0,0,7,0,0,0,0,0,11,13,3,0,22,0,0,0,0,0,68,78,8,7,156,3,4,0,0,11,17,37,6,0,60,6,41,3,0,57,12,5,0,0,11,7,3,0,0,8,32,35,0,0,70,8,19,4,0,30,70,94,11,0,176,12,13,0,0,24,0,5,0,0,5,10,16,0,0,26,23,64,9,0,96,10,0,0,0,12,25,24,0,0,56,18,22,0,0,37,329,487,44,9,866,0,0,0,0,0,0,0,0,0,0,10,3,0,0,15,0,0,0,0,3,63,15,0,3,80,4,0,0,0,4,29,15,0,0,52,10,22,0,0,36,16,3,0,0,21,6,0,0,0,6,15,6,0,0,15,3,0,0,0,3,100,36,0,3,142,30,3,0,0,34,0,0,0,0,0,48,3,0,0,47,78,25,0,0,105,20,0,0,0,18,58,28,0,0,80
206031115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,5,3,0,15,0,3,0,0,3,9,11,3,0,19,4,11,3,0,14,11,0,0,0,9,3,0,0,0,4,0,7,0,0,6,6,12,0,0,15,19,20,6,0,40,4,0,0,0,8,0,3,0,0,3,4,3,0,0,10,5,3,0,0,11,3,8,0,0,11,3,10,0,0,15,4,6,0,0,7,83,102,14,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,15,5,0,0,16,3,6,0,0,10,15,0,0,0,15,3,0,0,0,8,3,0,0,0,3,0,0,0,0,3,31,3,0,0,35,7,0,0,0,6,3,0,0,0,3,8,0,0,0,8,14,3,0,0,19,20,0,0,0,20,10,5,0,0,19
206031116,0,0,0,0,0,0,0,0,0,0,6,4,0,0,14,0,0,0,0,0,17,31,0,0,48,3,0,0,0,7,14,48,7,0,74,3,49,4,0,57,3,3,0,0,8,6,0,0,0,5,14,24,3,0,41,3,3,0,0,9,40,68,7,0,111,9,14,3,0,23,3,3,0,0,8,3,10,0,0,13,18,81,0,0,101,8,0,0,0,6,0,28,0,0,29,18,13,4,3,33,170,384,39,3,591,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,40,6,0,0,46,0,0,0,0,0,17,16,0,0,36,14,18,0,0,31,3,3,0,0,9,3,0,0,0,3,3,3,0,0,3,0,0,0,0,3,63,13,0,0,78,15,0,0,0,15,6,0,0,0,6,14,7,0,0,22,87,31,0,0,120,12,0,0,0,12,48,18,0,0,58
206041117,0,0,0,0,0,0,0,0,0,0,3,11,4,0,14,0,0,0,0,0,25,20,0,0,48,0,9,3,0,9,10,45,3,0,56,15,118,17,0,149,10,3,0,0,12,0,8,0,0,15,8,14,7,0,22,8,20,0,0,29,46,128,21,0,196,5,19,4,0,30,0,4,0,0,4,12,18,4,0,30,28,25,0,0,54,11,13,4,0,23,10,12,0,0,19,16,23,0,0,43,200,480,76,0,760,0,0,0,0,0,0,0,0,0,0,5,5,0,0,11,0,0,0,0,0,41,4,0,0,49,0,0,0,0,0,6,13,0,0,18,17,26,0,0,49,10,0,0,0,6,13,0,0,0,13,6,5,0,0,11,3,3,0,0,4,80,24,0,0,107,10,4,0,0,14,3,0,0,0,5,44,5,0,0,45,83,19,0,0,103,32,3,0,0,38,31,11,0,0,43
206041118,0,0,0,0,0,0,0,0,0,0,5,6,6,0,14,12,6,0,0,16,44,37,3,0,88,9,18,0,0,32,6,48,9,3,63,15,89,9,5,119,11,16,3,0,37,20,20,0,0,44,96,54,6,0,162,18,25,7,0,52,182,149,13,0,348,9,26,8,0,41,8,11,0,0,22,8,3,3,0,14,10,14,5,0,33,8,3,3,0,17,7,4,0,0,11,35,46,8,5,95,513,586,90,15,1207,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,66,11,0,0,82,0,0,0,0,0,22,4,0,0,22,8,14,0,0,20,15,0,0,0,22,27,6,0,0,28,31,0,3,0,33,10,0,0,0,6,86,11,4,0,102,28,0,3,0,32,10,0,0,0,10,24,0,0,0,24,10,0,0,0,17,16,0,0,0,17,17,3,0,0,18
206041119,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,13,8,3,0,25,0,0,0,0,5,6,4,0,0,14,4,26,11,0,41,0,3,0,0,3,3,0,0,0,7,21,9,0,0,28,8,12,0,0,16,67,78,13,4,167,5,7,0,0,8,6,4,0,0,11,5,5,0,0,16,32,103,9,0,152,7,5,5,0,18,3,6,0,0,5,15,11,0,0,29,202,291,46,8,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,20,0,0,0,0,0,4,3,0,0,7,6,7,0,0,14,0,0,0,0,0,5,0,0,0,5,8,0,0,0,11,0,0,0,0,0,72,15,8,0,87,21,7,0,0,25,9,0,0,0,11,17,0,0,0,16,120,122,6,4,253,35,3,0,0,34,16,0,0,0,17
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,3,13,3,0,15,0,3,0,0,3,7,4,0,0,6,12,23,7,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,12,3,0,0,0,3
206041121,0,0,0,0,0,0,0,0,0,0,7,17,5,0,27,0,0,0,0,0,4,24,0,0,36,0,7,3,0,8,7,24,0,0,35,3,17,3,0,22,17,11,0,0,25,3,3,0,0,7,5,0,0,0,5,0,12,0,0,12,26,29,10,0,60,4,15,3,0,19,5,3,0,0,4,3,3,0,0,9,8,10,0,0,17,3,3,0,0,11,3,13,0,0,14,10,14,0,0,21,102,200,27,0,336,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,17,4,0,0,18,0,0,0,0,0,11,3,0,0,15,3,7,0,0,8,21,0,0,0,27,8,0,0,0,8,0,0,0,0,0,0,6,0,0,8,76,4,0,0,80,10,3,0,0,14,0,0,0,0,0,21,3,0,0,22,24,4,0,0,24,20,3,0,0,23,14,3,0,0,22
206041122,7,17,3,0,22,8,7,0,0,18,23,67,12,0,101,16,14,3,0,32,91,116,20,3,234,32,33,3,3,73,130,338,50,9,527,63,593,152,6,812,53,44,7,0,102,114,85,23,0,217,272,506,107,9,896,78,194,61,0,333,809,1355,640,19,2825,96,220,62,0,380,56,71,20,0,141,68,130,47,0,243,72,182,26,0,278,25,40,13,0,82,40,97,10,3,153,166,253,36,3,455,2210,4348,1298,51,7911,6,0,0,0,6,4,0,0,0,4,73,29,0,0,103,7,0,0,0,7,188,38,0,0,222,10,5,0,0,11,188,119,3,3,310,86,117,14,0,213,43,3,0,0,55,72,5,0,0,82,122,33,21,0,185,60,20,7,0,90,1776,631,858,18,3281,135,41,12,3,185,101,18,3,0,121,150,16,3,0,167,237,82,3,3,325,147,12,0,4,161,183,48,3,4,236
206041123,0,0,0,0,0,0,0,0,0,0,7,30,8,0,44,0,3,0,0,6,28,53,22,0,112,7,20,8,0,37,14,30,7,0,50,16,71,12,0,96,26,34,9,3,69,4,10,0,0,17,13,17,0,4,41,7,15,3,0,29,72,197,26,0,297,8,23,13,0,41,3,8,0,0,6,13,13,7,0,32,8,26,3,0,36,6,18,3,0,28,13,44,0,0,69,25,49,5,0,76,284,664,119,8,1078,0,0,0,0,0,0,0,0,0,0,9,5,0,0,10,0,0,0,0,0,78,9,0,0,86,3,0,0,0,4,26,15,0,0,43,12,29,3,0,43,47,0,0,0,45,12,0,0,0,14,6,3,0,0,11,4,6,0,0,10,164,36,0,4,203,31,7,0,0,44,8,0,0,0,8,46,4,0,0,43,40,35,0,0,78,60,10,0,0,69,48,9,3,0,62
206041124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,15,5,0,0,17,0,0,0,0,0,0,4,0,0,4,0,16,6,0,25,0,6,0,0,3,3,0,0,0,3,3,3,0,0,9,0,0,0,0,0,15,22,8,0,44,5,11,0,0,17,4,0,0,0,3,8,9,0,0,20,20,30,10,0,57,4,5,0,0,11,0,0,0,0,6,21,11,0,0,34,104,120,35,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,5,4,0,0,13,14,10,0,0,18,5,0,0,0,5,11,0,0,0,11,3,0,0,0,7,0,0,0,0,0,40,3,3,0,40,17,3,0,0,23,0,0,0,0,0,30,7,6,0,44,39,34,3,3,76,9,0,0,0,12,5,3,0,0,10
206041125,0,0,0,0,3,0,0,0,0,0,6,0,0,0,8,5,0,0,0,5,20,10,0,0,23,6,4,3,0,12,5,5,0,0,17,0,18,5,0,23,4,3,0,0,9,6,3,0,0,10,16,24,12,0,56,9,11,3,0,21,48,43,9,0,101,8,8,3,0,23,0,0,0,0,0,3,3,0,0,5,11,28,4,0,45,3,6,0,0,3,0,4,3,0,10,10,23,4,0,38,153,197,53,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,5,0,0,31,0,0,0,0,0,6,5,0,0,15,3,5,0,0,6,7,0,0,0,7,6,0,0,0,6,12,0,4,0,14,3,3,0,0,3,57,7,0,0,69,28,3,0,0,27,0,0,0,0,0,25,0,0,0,23,50,13,3,0,68,23,0,0,0,23,18,3,0,0,20
206041126,0,3,4,0,10,5,4,0,0,14,3,9,4,0,16,0,0,0,0,4,18,38,7,0,70,3,6,0,0,10,6,28,7,0,44,14,50,11,0,72,11,8,0,0,15,18,22,5,0,41,43,31,3,0,73,19,27,8,0,53,111,121,67,0,297,15,15,6,0,42,7,5,0,0,14,12,9,4,0,24,3,16,0,0,16,9,19,8,0,39,0,5,0,0,6,34,42,9,0,83,333,444,151,5,940,0,0,0,0,0,3,0,0,0,3,9,0,0,0,9,0,0,0,0,0,43,6,0,0,51,0,0,0,0,0,12,3,0,0,14,13,7,4,0,27,6,0,0,0,6,30,3,0,0,33,13,0,3,0,18,17,0,0,0,18,120,20,77,0,222,28,0,0,0,29,6,0,0,0,3,17,0,0,3,18,23,4,0,0,23,83,13,5,0,101,16,0,0,0,16
206041127,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,6,0,14,3,0,15,0,9,0,0,8,0,0,0,0,0,39,10,8,0,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,8,52,53,14,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,30,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
206051128,0,7,0,0,8,0,0,0,0,0,3,15,0,0,18,0,0,0,0,0,42,52,9,0,99,9,15,3,0,29,11,31,3,0,37,10,45,6,0,59,4,6,3,0,13,15,20,3,0,31,54,101,13,0,165,37,75,11,0,127,158,229,48,3,443,36,48,9,0,93,0,9,3,0,13,13,12,0,0,26,22,44,5,0,72,17,13,4,0,31,10,13,0,0,26,47,57,4,3,112,482,795,127,3,1405,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,3,52,8,0,0,63,4,0,0,0,8,20,7,3,0,35,7,20,6,0,39,3,0,0,0,4,10,0,0,0,13,25,5,3,3,37,19,3,0,0,27,146,37,3,0,184,37,16,0,0,54,4,0,0,0,4,46,3,0,0,53,80,21,0,0,104,44,0,0,0,44,51,9,0,0,60
206051129,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,25,22,3,0,50,0,3,0,0,3,8,11,0,0,22,4,26,3,0,30,0,0,0,0,0,10,7,0,0,24,13,5,0,0,19,11,8,0,0,23,63,24,7,0,92,8,8,0,0,17,0,3,0,0,3,15,7,0,0,18,14,8,0,0,21,8,6,0,0,18,8,18,0,0,18,16,7,0,0,17,201,167,12,0,383,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,50,8,0,0,61,8,0,0,0,8,17,7,0,0,23,6,10,0,0,23,0,4,0,0,3,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,91,7,0,0,104,21,0,0,0,19,3,0,0,0,3,35,3,3,0,35,44,6,0,0,50,30,0,0,0,30,30,5,0,0,34
206051130,0,0,0,0,3,0,0,0,0,0,9,5,0,0,12,0,0,0,0,0,27,21,0,3,59,4,5,5,0,22,20,27,6,0,59,3,37,4,0,46,16,8,5,0,35,11,13,0,0,25,21,19,3,0,41,20,6,0,0,30,95,62,3,0,165,17,8,0,0,30,3,0,0,0,3,5,0,0,0,8,7,29,3,0,34,6,7,0,0,14,17,24,0,0,46,29,17,4,3,48,321,307,44,9,678,3,0,0,0,3,0,0,0,0,0,3,10,0,0,14,0,0,0,0,0,32,10,0,0,39,6,0,0,0,5,12,9,0,0,21,15,12,0,0,26,6,4,0,0,10,14,0,0,0,14,13,0,0,0,12,4,0,0,0,4,87,15,0,3,102,19,6,0,0,23,3,0,0,0,3,20,5,0,0,20,33,6,0,0,39,26,5,0,0,30,43,5,0,0,45
206051131,0,0,3,0,3,0,0,0,0,0,14,23,29,0,70,0,0,0,0,0,33,75,34,3,148,9,62,7,0,70,15,32,20,0,63,4,22,3,0,24,198,72,17,3,284,3,15,0,0,19,10,27,3,0,39,3,17,5,0,26,37,95,29,0,165,7,17,9,0,33,0,3,0,0,8,0,5,0,0,5,4,8,3,0,18,0,3,3,0,10,5,15,3,0,21,24,44,17,0,87,367,540,185,4,1105,0,0,0,0,0,0,0,0,0,0,24,0,0,0,28,0,0,0,0,0,32,5,3,0,45,9,3,0,0,13,9,0,0,0,5,0,4,0,0,4,158,3,3,0,165,14,0,0,0,16,4,0,0,0,4,3,3,0,0,6,34,12,3,0,47,15,0,0,0,15,0,0,0,0,0,4,0,0,0,4,13,6,0,0,20,11,0,0,0,11,9,3,0,0,14
206051132,0,0,0,0,3,0,0,0,0,0,11,27,9,0,43,0,6,4,0,5,48,67,25,0,138,12,27,10,0,49,19,86,20,3,129,10,86,20,0,119,8,8,0,0,22,25,43,7,0,82,56,87,9,0,152,24,53,10,0,89,121,354,94,0,570,25,57,15,0,97,9,5,0,0,11,14,27,3,0,42,27,43,8,0,78,22,18,0,0,43,27,43,6,0,77,41,66,10,3,127,500,1112,259,12,1887,0,0,0,0,0,0,0,0,0,0,9,3,0,0,16,0,3,0,0,3,68,14,0,0,87,7,0,0,0,7,58,27,3,0,90,15,18,0,4,39,14,0,0,0,15,36,0,0,0,40,31,5,3,0,38,10,9,3,0,19,165,62,8,0,234,46,4,0,0,50,4,0,0,0,4,46,3,0,0,53,60,20,0,0,80,30,3,3,0,37,53,18,0,0,70
206051133,0,0,0,0,0,0,0,0,0,0,3,14,3,0,27,0,0,0,0,0,40,54,6,0,94,7,7,0,0,20,20,50,4,0,74,15,79,41,0,136,10,9,0,0,14,20,28,0,0,46,28,38,8,0,77,28,41,3,0,68,115,176,32,3,327,19,18,3,0,39,3,0,4,0,8,12,24,0,0,38,22,26,3,0,52,22,21,3,0,50,12,27,0,0,36,34,41,8,0,77,401,646,132,5,1185,0,0,0,0,0,3,0,0,0,3,21,5,0,0,30,0,0,0,0,0,78,9,0,0,80,10,0,0,0,12,34,8,0,0,39,24,26,0,0,53,12,0,0,0,15,25,0,0,0,31,10,0,0,0,11,18,4,0,0,19,195,31,5,3,231,39,9,0,0,54,10,0,0,0,13,51,0,0,0,52,79,20,0,3,99,83,4,0,0,93,49,11,0,3,69
206051134,0,0,0,0,0,0,0,0,0,0,4,8,0,0,7,0,0,0,0,0,17,20,0,0,45,3,11,0,0,13,12,30,12,0,46,5,33,4,0,41,0,3,0,0,3,5,12,0,0,17,3,0,0,0,5,4,8,0,0,15,34,31,0,0,66,8,11,0,0,18,0,0,0,0,0,5,9,0,0,12,9,26,0,0,34,6,9,0,0,14,13,14,0,0,29,17,10,0,0,27,147,233,20,3,403,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,41,4,0,0,45,0,0,0,0,0,27,15,0,0,45,3,10,0,0,23,9,0,0,0,9,16,0,0,0,17,3,0,0,0,3,5,3,0,0,4,89,15,0,0,101,18,4,0,0,21,0,0,0,0,0,36,4,0,0,35,40,15,0,0,54,45,0,0,0,46,47,11,0,0,55
206061135,0,0,0,0,3,0,0,0,0,0,3,16,0,0,19,0,0,0,0,0,28,30,4,0,59,4,8,5,0,21,20,55,7,0,91,3,33,3,0,43,3,4,0,0,4,0,4,0,0,3,21,9,0,0,35,14,23,11,0,50,40,57,5,0,102,21,9,0,0,29,0,0,0,0,0,8,4,0,0,14,26,42,3,0,69,3,5,0,0,14,11,32,0,0,38,15,14,0,0,32,219,347,47,3,610,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,39,3,0,0,46,0,0,0,0,0,21,22,5,0,44,5,13,0,0,16,8,0,0,0,8,5,0,0,0,3,6,0,0,0,6,4,0,0,0,8,57,6,0,0,70,29,0,0,0,32,0,0,0,0,0,18,3,0,0,22,87,23,0,0,108,12,3,0,0,20,44,15,0,3,63
206061136,0,0,0,0,0,0,0,0,0,0,4,15,3,0,22,0,0,0,0,0,33,37,0,0,66,4,6,4,0,14,16,72,3,3,98,9,62,25,0,98,3,7,0,0,11,14,13,0,0,29,21,19,0,0,43,23,23,0,0,48,116,158,24,0,304,12,17,0,0,31,6,0,3,0,12,12,14,0,0,31,32,51,5,3,93,16,11,8,0,32,17,40,4,0,67,26,58,6,0,84,357,615,91,15,1073,0,0,0,0,0,0,0,0,0,0,22,3,0,0,23,0,0,0,0,0,50,9,0,0,64,5,3,0,0,10,33,15,3,3,58,12,22,0,0,37,10,0,0,0,10,25,4,0,0,34,9,0,0,0,12,7,0,0,0,9,177,19,0,0,197,19,10,0,0,29,7,0,0,0,7,30,0,0,0,33,95,33,3,0,135,57,11,0,0,60,99,19,0,0,121
