SA4_CODE_2016,SOLSE_NWNA_Mnf_06_10,SOLSE_NWNA_Mnf_11_15,SOLSE_NWNA_Mnf_2016,SOLSE_NWNA_Mnf_NS,SOLSE_NWNA_Mnf_Tot,SOLSE_NWNA_EGWWS_Bf_91,SOLSE_NWNA_EGWWS_91_95,SOLSE_NWNA_EGWWS_96_00,SOLSE_NWNA_EGWWS_01_05,SOLSE_NWNA_EGWWS_06_10,SOLSE_NWNA_EGWWS_11_15,SOLSE_NWNA_EGWWS_2016,SOLSE_NWNA_EGWWS_NS,SOLSE_NWNA_EGWWS_Tot,SOLSE_NWNA_Const_Bf_91,SOLSE_NWNA_Const_91_95,SOLSE_NWNA_Const_96_00,SOLSE_NWNA_Const_01_05,SOLSE_NWNA_Const_06_10,SOLSE_NWNA_Const_11_15,SOLSE_NWNA_Const_2016,SOLSE_NWNA_Const_NS,SOLSE_NWNA_Const_Tot,SOLSE_NWNA_WST_Bf_91,SOLSE_NWNA_WST_91_95,SOLSE_NWNA_WST_96_00,SOLSE_NWNA_WST_01_05,SOLSE_NWNA_WST_06_10,SOLSE_NWNA_WST_11_15,SOLSE_NWNA_WST_2016,SOLSE_NWNA_WST_NS,SOLSE_NWNA_WST_Tot,SOLSE_NWNA_RetT_Bf_91,SOLSE_NWNA_RetT_91_95,SOLSE_NWNA_RetT_96_00,SOLSE_NWNA_RetT_01_05,SOLSE_NWNA_RetT_06_10,SOLSE_NWNA_RetT_11_15,SOLSE_NWNA_RetT_2016,SOLSE_NWNA_RetT_NS,SOLSE_NWNA_RetT_Tot,SOLSE_NWNA_AcFd_Bf_91,SOLSE_NWNA_AcFd_91_95,SOLSE_NWNA_AcFd_96_00,SOLSE_NWNA_AcFd_01_05,SOLSE_NWNA_AcFd_06_10,SOLSE_NWNA_AcFd_11_15,SOLSE_NWNA_AcFd_2016,SOLSE_NWNA_AcFd_NS,SOLSE_NWNA_AcFd_Tot,SOLSE_NWNA_TPW_Bf_91,SOLSE_NWNA_TPW_91_95,SOLSE_NWNA_TPW_96_00,SOLSE_NWNA_TPW_01_05,SOLSE_NWNA_TPW_06_10,SOLSE_NWNA_TPW_11_15,SOLSE_NWNA_TPW_2016,SOLSE_NWNA_TPW_NS,SOLSE_NWNA_TPW_Tot,SOLSE_NWNA_IMT_Bf_91,SOLSE_NWNA_IMT_91_95,SOLSE_NWNA_IMT_96_00,SOLSE_NWNA_IMT_01_05,SOLSE_NWNA_IMT_06_10,SOLSE_NWNA_IMT_11_15,SOLSE_NWNA_IMT_2016,SOLSE_NWNA_IMT_NS,SOLSE_NWNA_IMT_Tot,SOLSE_NWNA_FinIns_Bf_91,SOLSE_NWNA_FinIns_91_95,SOLSE_NWNA_FinIns_96_00,SOLSE_NWNA_FinIns_01_05,SOLSE_NWNA_FinIns_06_10,SOLSE_NWNA_FinIns_11_15,SOLSE_NWNA_FinIns_2016,SOLSE_NWNA_FinIns_NS,SOLSE_NWNA_FinIns_Tot,SOLSE_NWNA_RHRE_Bf_91,SOLSE_NWNA_RHRE_91_95,SOLSE_NWNA_RHRE_96_00,SOLSE_NWNA_RHRE_01_05,SOLSE_NWNA_RHRE_06_10,SOLSE_NWNA_RHRE_11_15,SOLSE_NWNA_RHRE_2016,SOLSE_NWNA_RHRE_NS,SOLSE_NWNA_RHRE_Tot,SOLSE_NWNA_ProSTS_Bf_91,SOLSE_NWNA_ProSTS_91_95,SOLSE_NWNA_ProSTS_96_00,SOLSE_NWNA_ProSTS_01_05,SOLSE_NWNA_ProSTS_06_10,SOLSE_NWNA_ProSTS_11_15,SOLSE_NWNA_ProSTS_2016,SOLSE_NWNA_ProSTS_NS,SOLSE_NWNA_ProSTS_Tot,SOLSE_NWNA_AdSup_Bf_91,SOLSE_NWNA_AdSup_91_95,SOLSE_NWNA_AdSup_96_00,SOLSE_NWNA_AdSup_01_05,SOLSE_NWNA_AdSup_06_10,SOLSE_NWNA_AdSup_11_15,SOLSE_NWNA_AdSup_2016,SOLSE_NWNA_AdSup_NS,SOLSE_NWNA_AdSup_Tot,SOLSE_NWNA_PubAS_Bf_91,SOLSE_NWNA_PubAS_91_95,SOLSE_NWNA_PubAS_96_00,SOLSE_NWNA_PubAS_01_05,SOLSE_NWNA_PubAS_06_10,SOLSE_NWNA_PubAS_11_15,SOLSE_NWNA_PubAS_2016,SOLSE_NWNA_PubAS_NS,SOLSE_NWNA_PubAS_Tot,SOLSE_NWNA_EdTrn_Bf_91,SOLSE_NWNA_EdTrn_91_95,SOLSE_NWNA_EdTrn_96_00,SOLSE_NWNA_EdTrn_01_05,SOLSE_NWNA_EdTrn_06_10,SOLSE_NWNA_EdTrn_11_15,SOLSE_NWNA_EdTrn_2016,SOLSE_NWNA_EdTrn_NS,SOLSE_NWNA_EdTrn_Tot,SOLSE_NWNA_HC_SA_Bf_91,SOLSE_NWNA_HC_SA_91_95,SOLSE_NWNA_HC_SA_96_00,SOLSE_NWNA_HC_SA_01_05,SOLSE_NWNA_HC_SA_06_10,SOLSE_NWNA_HC_SA_11_15,SOLSE_NWNA_HC_SA_2016,SOLSE_NWNA_HC_SA_NS,SOLSE_NWNA_HC_SA_Tot,SOLSE_NWNA_ArtsR_Bf_91,SOLSE_NWNA_ArtsR_91_95,SOLSE_NWNA_ArtsR_96_00,SOLSE_NWNA_ArtsR_01_05,SOLSE_NWNA_ArtsR_06_10,SOLSE_NWNA_ArtsR_11_15,SOLSE_NWNA_ArtsR_2016,SOLSE_NWNA_ArtsR_NS,SOLSE_NWNA_ArtsR_Tot,SOLSE_NWNA_OthSvs_Bf_91,SOLSE_NWNA_OthSvs_91_95,SOLSE_NWNA_OthSvs_96_00,SOLSE_NWNA_OthSvs_01_05,SOLSE_NWNA_OthSvs_06_10,SOLSE_NWNA_OthSvs_11_15,SOLSE_NWNA_OthSvs_2016,SOLSE_NWNA_OthSvs_NS,SOLSE_NWNA_OthSvs_Tot,SOLSE_NWNA_IDNS_Bf_91,SOLSE_NWNA_IDNS_91_95,SOLSE_NWNA_IDNS_96_00,SOLSE_NWNA_IDNS_01_05,SOLSE_NWNA_IDNS_06_10,SOLSE_NWNA_IDNS_11_15,SOLSE_NWNA_IDNS_2016,SOLSE_NWNA_IDNS_NS,SOLSE_NWNA_IDNS_Tot,SOLSE_NWNA_Tot_Bf_91,SOLSE_NWNA_Tot_91_95,SOLSE_NWNA_Tot_96_00,SOLSE_NWNA_Tot_01_05,SOLSE_NWNA_Tot_06_10,SOLSE_NWNA_Tot_11_15,SOLSE_NWNA_Tot_2016,SOLSE_NWNA_Tot_NS,SOLSE_NWNA_Tot_Tot,NS_AGFF_Bf_91,NS_AGFF_91_95,NS_AGFF_96_00,NS_AGFF_01_05,NS_AGFF_06_10,NS_AGFF_11_15,NS_AGFF_2016,NS_AGFF_NS,NS_AGFF_Tot,NS_Min_Bf_91,NS_Min_91_95,NS_Min_96_00,NS_Min_01_05,NS_Min_06_10,NS_Min_11_15,NS_Min_2016,NS_Min_NS,NS_Min_Tot,NS_Mnf_Bf_91,NS_Mnf_91_95,NS_Mnf_96_00,NS_Mnf_01_05,NS_Mnf_06_10,NS_Mnf_11_15,NS_Mnf_2016,NS_Mnf_NS,NS_Mnf_Tot,NS_EGWWS_Bf_91,NS_EGWWS_91_95,NS_EGWWS_96_00,NS_EGWWS_01_05,NS_EGWWS_06_10,NS_EGWWS_11_15
111,23,67,4,13,133,0,0,0,0,0,0,0,0,0,4,0,3,3,11,14,0,5,35,0,0,0,0,0,3,0,0,8,3,5,5,4,7,13,0,0,34,55,12,15,14,41,66,13,8,227,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,7,6,0,4,5,6,9,0,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,8,4,3,0,9,22,0,9,52,0,0,0,0,0,0,0,0,6,5,0,0,3,6,24,0,0,43,6,3,3,3,15,19,3,3,51,98,34,39,60,129,238,15,45,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
112,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,18,5,11,8,14,20,4,8,92,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,15,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,11,11,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,4,0,3,13,38,8,20,14,44,67,11,17,220,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,47,207,21,50,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,9,0,0,3,0,5,3,0,0,8,15,0,3,9,20,14,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,15,4,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,8,13,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,12,19,3,7,45,34,15,27,28,102,326,49,94,675,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0
114,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,15,4,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,10,20,3,3,9,18,19,5,3,85,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,3,3,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,11,0,0,0,0,5,0,0,0,8,42,12,11,16,43,47,4,8,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,12,17,0,6,102,0,0,0,0,0,0,0,0,0,28,17,23,23,41,67,3,3,210,6,3,6,0,7,3,0,0,27,22,11,14,12,21,17,0,3,103,52,16,17,23,28,53,8,10,207,11,3,8,0,7,11,0,0,45,0,0,0,0,0,0,0,0,3,6,0,0,0,3,5,0,0,14,0,0,3,3,0,6,0,0,17,8,3,4,3,13,11,0,0,51,10,5,13,16,15,21,4,4,92,0,0,0,0,0,0,0,0,3,12,3,6,6,3,4,0,0,41,20,11,15,15,35,38,0,7,142,0,0,0,0,0,0,0,0,7,10,5,4,10,13,13,0,3,64,19,16,15,19,38,35,3,7,152,274,131,166,159,269,321,24,52,1406,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,11,0,0,0,0,0,0
116,72,85,3,13,581,0,0,0,3,0,0,0,0,4,52,11,33,31,62,74,0,10,272,66,15,22,13,21,21,0,4,157,52,18,26,31,40,49,4,0,224,53,26,33,30,41,46,6,9,240,47,19,26,27,33,37,4,3,198,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,3,3,3,5,3,6,7,3,3,36,22,15,20,27,55,38,4,3,178,6,0,0,0,0,0,0,0,7,7,11,3,11,9,3,0,0,46,34,21,14,25,29,33,0,5,163,0,0,0,0,0,0,0,0,3,21,16,12,14,31,40,3,0,142,73,23,40,34,57,89,7,19,340,676,256,293,322,460,541,32,68,2653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,18,3,0,0,3,0,0
117,143,176,16,22,931,3,0,0,5,3,6,0,0,20,113,46,78,82,135,248,40,34,775,93,30,34,33,48,76,3,3,325,203,88,103,80,137,223,25,30,894,450,182,247,267,517,1171,176,192,3210,204,50,60,48,65,75,11,20,538,15,19,9,9,17,29,0,3,110,53,15,17,16,44,46,6,13,209,30,4,19,27,44,60,7,9,189,46,21,38,28,68,115,6,8,331,154,60,105,100,231,410,88,64,1200,38,7,12,3,13,15,8,8,96,32,14,16,27,28,52,3,15,185,104,41,48,49,71,141,11,18,477,41,11,23,12,17,18,4,9,129,111,47,65,67,105,182,13,15,608,246,85,131,147,266,531,81,137,1626,2203,841,1107,1082,1947,3589,518,603,11887,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,3,3,3,3,0,30,0,0,0,0,0,0
118,7,14,5,3,51,0,0,0,0,0,0,0,0,3,38,17,28,18,44,59,6,3,219,3,0,0,0,0,4,0,0,9,29,18,13,15,32,32,3,0,146,78,34,44,46,79,146,32,32,498,7,0,0,0,3,8,0,0,27,0,0,0,0,0,3,0,0,7,3,0,0,0,0,3,0,0,9,3,3,3,0,5,0,3,0,20,0,0,3,0,7,9,0,3,32,34,10,15,7,14,51,9,5,144,7,4,4,0,0,3,0,0,18,17,3,6,0,5,22,6,7,67,49,15,15,13,36,57,3,7,192,0,0,0,3,0,3,0,3,15,25,16,27,11,39,40,9,3,165,28,8,18,14,32,57,8,11,182,345,134,185,145,316,507,89,85,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,234,208,13,14,1724,8,0,0,0,3,12,0,0,19,159,61,154,120,213,273,25,36,1047,101,29,37,26,48,47,6,3,291,209,80,116,87,133,143,8,18,788,265,88,112,122,158,226,18,37,1023,179,43,58,61,73,70,3,14,492,7,3,11,0,9,9,0,4,45,8,3,0,8,9,5,0,0,34,7,0,10,9,12,8,0,0,59,37,9,19,15,16,29,0,3,126,137,34,84,58,96,116,17,15,553,14,6,7,6,0,6,0,0,34,32,12,7,12,20,13,0,7,112,172,59,87,90,111,124,0,14,647,5,3,9,3,3,5,0,0,27,101,47,73,43,102,97,7,9,499,243,111,136,109,244,267,24,59,1197,2368,802,1138,918,1491,1662,126,235,8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,5,3,4,4,3,0,44,0,0,0,0,0,0
120,39,50,4,7,276,3,0,0,0,3,5,0,0,8,77,30,42,51,90,146,17,18,465,38,3,8,14,25,40,0,0,128,128,43,40,53,79,128,9,15,501,130,42,78,83,174,255,35,44,835,106,21,18,18,30,35,0,4,226,4,3,3,0,4,3,0,0,23,6,3,10,5,13,10,0,0,49,12,0,4,10,14,17,3,3,65,18,12,15,7,23,27,0,3,100,66,24,40,31,79,97,19,6,358,4,4,3,3,0,0,0,0,17,15,3,18,5,7,11,3,5,74,101,46,64,70,62,87,7,4,438,3,0,0,0,4,3,0,0,7,47,23,43,36,58,75,5,7,299,106,29,58,66,105,150,17,35,566,942,318,479,498,807,1143,115,157,4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0
121,45,65,3,8,289,0,0,0,0,0,5,0,0,5,66,31,54,43,74,144,16,13,436,15,15,9,18,19,35,10,5,123,72,22,33,36,46,91,3,4,311,181,71,82,76,175,303,39,58,991,19,7,9,14,14,18,0,5,90,10,0,4,6,9,11,0,0,38,6,9,5,0,20,10,0,0,50,14,6,3,8,13,21,0,3,65,15,8,10,32,24,38,6,3,142,63,14,44,48,80,87,19,6,373,8,5,6,3,5,0,0,3,26,19,7,12,8,15,17,7,0,91,58,32,55,45,85,124,3,14,412,0,0,0,0,3,0,0,0,11,47,35,26,34,80,100,12,4,345,58,31,55,58,103,157,17,34,508,731,318,439,466,803,1231,147,167,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,15,0,0,0,0,0,0
122,22,37,9,7,150,0,0,0,0,0,0,0,0,0,21,7,20,15,36,40,7,5,150,3,0,3,0,7,4,0,0,24,18,11,14,11,21,15,3,0,92,52,20,19,24,58,105,19,13,301,15,6,0,4,3,4,0,0,29,4,3,0,0,0,7,0,0,14,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,4,0,0,3,9,6,0,3,26,20,12,19,13,27,35,7,4,130,0,0,0,0,0,0,0,0,7,3,0,3,3,8,12,0,3,31,18,12,13,23,32,37,4,5,143,0,0,0,0,0,0,0,0,3,19,6,6,5,20,26,4,0,85,17,9,22,14,30,32,9,16,149,237,105,134,124,269,363,56,68,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0
123,34,39,8,8,395,3,0,0,0,0,3,0,0,3,22,10,13,20,29,38,0,3,141,12,12,3,4,6,0,0,0,41,21,15,8,5,11,21,0,3,76,39,28,14,10,34,28,3,5,158,21,3,7,3,9,5,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,0,0,4,3,0,0,0,0,3,0,0,13,16,10,5,7,10,6,0,0,56,3,0,0,4,0,0,0,0,12,0,0,3,3,3,0,0,0,14,16,3,8,9,19,15,3,0,76,0,0,0,0,0,0,0,0,0,17,4,9,8,22,15,0,4,73,43,18,25,20,37,43,3,13,200,415,169,143,127,224,224,13,41,1361,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,0,3,3,0,0,19,0,0,0,0,0,0
124,27,14,0,4,205,3,0,0,0,0,3,0,0,10,20,4,11,14,20,31,0,0,99,11,6,0,3,0,7,0,0,27,27,17,8,15,11,21,0,3,99,67,27,20,35,41,48,7,11,250,14,4,6,3,14,12,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,10,8,3,8,6,14,17,0,3,58,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,0,7,20,6,7,15,24,10,0,0,78,0,0,0,0,0,4,0,0,3,7,7,7,6,16,18,3,0,61,26,6,14,20,29,48,0,9,154,331,132,115,145,227,251,12,30,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,10,0,0,0,0,0,0
125,296,335,17,55,1986,10,0,6,4,9,6,0,0,41,145,66,159,135,283,384,14,40,1214,135,57,91,61,106,139,5,20,607,177,78,87,77,153,159,5,19,744,173,76,81,84,132,198,24,34,803,176,54,57,65,98,118,5,10,574,12,4,4,0,7,4,4,0,36,18,8,9,7,14,3,0,5,66,13,4,12,8,17,14,3,0,71,28,3,15,17,30,36,3,3,139,125,60,85,78,114,158,14,10,647,22,8,9,5,10,5,0,0,65,21,13,29,21,22,22,0,3,127,101,53,60,85,93,91,13,18,516,5,4,0,5,5,0,0,0,20,91,53,73,70,94,120,4,9,516,274,96,174,171,300,404,27,83,1526,2167,861,1206,1057,1772,2223,147,309,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,26,9,5,10,8,12,0,3,73,0,0,0,0,0,0
126,22,15,0,0,147,3,0,0,0,0,0,0,0,3,41,6,42,39,62,90,14,11,296,13,8,4,8,4,12,3,0,56,62,32,24,28,70,72,3,11,293,96,36,53,52,86,171,32,23,540,27,5,12,3,5,3,0,0,51,3,7,8,4,10,3,0,0,30,0,0,3,5,0,6,0,0,12,4,3,3,8,3,14,0,0,39,6,10,8,8,7,13,0,0,53,34,11,33,27,62,76,8,5,270,3,5,0,0,0,3,0,3,14,12,3,7,10,14,9,0,3,64,49,24,26,36,57,58,3,3,260,3,0,3,0,0,0,0,0,10,27,15,26,23,39,37,5,5,173,44,23,32,38,59,109,15,26,337,474,202,313,299,499,700,83,91,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,4,0,0,13,0,0,0,0,0,0
127,153,148,7,34,1433,6,0,0,3,3,4,4,0,23,156,78,85,73,116,144,11,15,681,129,55,52,28,56,62,0,10,390,272,99,99,48,81,100,6,21,721,233,74,88,62,86,117,14,25,698,119,45,31,27,43,31,0,7,292,5,0,4,3,4,6,0,0,32,11,3,3,3,8,3,0,0,34,17,4,3,3,3,5,0,0,32,20,6,0,5,10,17,0,0,72,83,45,38,40,52,71,3,8,338,11,3,3,3,0,7,0,0,27,32,16,3,12,14,16,0,4,98,118,49,65,68,75,83,0,4,465,9,4,0,4,7,3,0,0,25,91,49,47,46,66,74,5,12,386,279,110,115,97,159,211,20,58,1035,2307,919,864,702,993,1151,82,199,7217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,10,8,4,4,8,0,0,41,0,0,0,0,0,0
128,19,23,0,5,131,0,0,0,0,0,3,0,0,3,25,5,11,17,9,27,0,0,101,3,3,3,0,0,3,0,0,13,22,13,8,12,22,18,4,0,94,64,18,18,26,31,71,11,10,254,6,3,3,3,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,6,0,0,3,0,10,0,0,21,21,3,10,5,8,23,0,6,87,4,0,0,0,0,0,0,0,8,0,0,0,3,6,0,0,0,10,19,3,10,13,15,19,0,0,86,0,0,0,0,0,0,0,0,3,13,6,0,10,14,23,0,0,75,23,9,15,10,10,26,4,12,106,254,88,101,116,156,254,24,32,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,12,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,12,17,8,4,76,4,0,0,3,0,0,0,0,9,342,126,225,229,326,392,42,42,1727,9,0,0,8,0,3,0,0,22,12,5,9,7,12,14,3,3,68,18,3,6,6,10,27,3,6,81,160,40,37,34,48,30,3,16,376,6,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,7,5,3,3,0,6,0,0,0,20,9,4,3,0,8,12,0,4,42,227,100,172,160,191,205,17,34,1103,9,0,0,0,3,3,0,0,14,27,6,4,3,10,13,0,8,72,19,17,11,9,17,11,0,3,90,3,0,0,0,3,0,0,0,9,23,10,9,11,13,9,0,4,68,59,20,32,49,82,94,10,32,377,969,346,527,524,747,850,86,176,4226,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
201,10,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,4,4,6,3,10,22,0,3,56,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,11,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8,8,0,0,0,7,4,0,0,14,32,10,12,22,50,57,3,8,195,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,54,113,6,25,211,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,8,0,0,8,3,0,0,3,4,12,0,0,18,7,3,3,3,14,16,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,15,17,0,3,39,25,9,6,16,126,197,7,30,422,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
203,19,25,0,0,75,0,0,0,0,0,0,0,0,0,8,0,0,0,8,11,0,0,31,0,0,3,0,8,0,0,0,16,5,3,3,4,22,15,0,3,53,19,5,6,9,28,42,6,0,110,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,7,0,0,0,5,7,0,0,20,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,4,0,4,15,9,0,0,40,3,0,0,0,0,0,0,0,3,0,0,0,0,11,6,0,0,28,6,0,6,0,18,20,0,0,56,85,22,42,44,157,163,5,8,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
204,7,17,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,3,3,6,0,0,0,0,0,7,0,0,12,10,0,5,4,17,24,3,0,64,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,10,0,3,21,31,9,9,12,43,102,21,26,239,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
205,3,23,3,8,45,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,3,0,0,0,0,3,0,0,10,3,0,0,3,8,13,0,3,32,18,5,3,7,24,25,0,7,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,15,3,0,3,7,4,9,0,7,34,40,13,25,31,64,150,8,43,369,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
